backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_in_post_campaign_pledging_phase,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video
0,"An expansion for up to 8 players adding heroes, companions, pack items, plus more of what you love: equipment sets, monsters and more","{""id"":34,""name"":""Tabletop Games"",""analytics_name"":""Tabletop Games"",""slug"":""games/tabletop games"",""position"":7,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}}}",,US,the United States,2024-05-24 14:47:52,"{""id"":384016231,""name"":""Triceratops Games"",""slug"":""triceratopsgames"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/036/261/783/f889f19d318c377eb32788ffec332ff6_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1643944739&width=40&sig=4Mzb1%2BJMm%2Bbz9gv%2BiOR6IVaYv3jLJCu73irxgRUwHF8%3D"",""small"":""https://i.kickstarter.com/assets/036/261/783/f889f19d318c377eb32788ffec332ff6_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1643944739&width=80&sig=iHBKB4rAU3Xo6EZ3Ar835GkxVdWOjabu2qdQ1AKIA8g%3D"",""medium"":""https://i.kickstarter.com/assets/036/261/783/f889f19d318c377eb32788ffec332ff6_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1643944739&width=160&sig=ncIHNVW36SeAErHE%2B%2FMHHI4554id%2FauqbiV9grnUkVU%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/triceratopsgames""},""api"":{""user"":""https://api.kickstarter.com/v1/users/384016231?signature=1786611802.e70ddae2e612ffd71776388366fe041678228f13""}}}",USD,$,True,USD,1970-01-01 00:00:00,False,1.0,0.0,1423127990,,False,False,,True,1970-01-01,"{""id"":2461289,""name"":""North Little Rock"",""slug"":""north-little-rock-ar"",""short_name"":""North Little Rock, AR"",""displayable_name"":""North Little Rock, AR"",""localized_name"":""North Little Rock"",""country"":""US"",""state"":""AR"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/north-little-rock-ar"",""location"":""https://www.kickstarter.com/locations/north-little-rock-ar""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1786579519.3951830910cf62ae0748c3b9b758b7f501b4e825&woe_id=2461289""}}}",JAQ: Odyssey,0.0,"{""key"":""assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG"",""full"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1782699606&width=560&sig=BhpEsy6Sm0uC%2F4DeXI2LovBR1uRYE3IYrGQ8cv8f12I%3D"",""ed"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1782699606&width=352&sig=T0BsENI7j1fu3P9K1MfwD%2Ff%2Bn1gR5Km%2B5A66DbhUtpg%3D"",""med"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1782699606&width=272&sig=1XqSinfg9rid7heZ1y9GMh%2Fq%2BejwNFH00EzfbpG6g2A%3D"",""little"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1782699606&width=208&sig=%2FWXeyQuA5wNwXdqIkHtrS%2BGDb0QN6M9%2BEmt5WBmLmU8%3D"",""small"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1782699606&width=160&sig=trAjXhTPReDzC6pKhCKIX3F6jKIUTFWV5a4Jom5ReS0%3D"",""thumb"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1782699606&width=48&sig=2gLy088gGz937ZwDdWgi8uX8Ud4YPlCM2ka0cTYNu6U%3D"",""1024x576"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1782699606&width=1024&sig=yjvolEjxR7Se9qR557fLoqQi6ZuJpNym8n1YAQeEwEA%3D"",""1536x864"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1782699606&width=1552&sig=Qdc5lVgOPywemwxM1vDZKPp6VR7TgXJVzElSi8Iq%2F%2FU%3D""}",0.0,True,"{""id"":4875318,""project_id"":4875318,""state"":""inactive"",""state_changed_at"":1716562072,""name"":""JAQ: Odyssey"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1782699606&width=1552&sig=Qdc5lVgOPywemwxM1vDZKPp6VR7TgXJVzElSi8Iq%2F%2FU%3D"",""baseball_card"":""https://i.kickstarter.com/assets/054/266/033/96fcf26bd90784a46693904be142ae4e_original.PNG?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1782699606&width=560&sig=BhpEsy6Sm0uC%2F4DeXI2LovBR1uRYE3IYrGQ8cv8f12I%3D""}}}",jaq-odyssey,https://www.kickstarter.com/discover/categories/games/playing%20cards?sort=magic&agg_fields=state&category_id%5B%5D=273&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge,False,False,submitted,2024-06-08 15:30:22,0.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/triceratopsgames/jaq-odyssey"",""rewards"":""https://www.kickstarter.com/projects/triceratopsgames/jaq-odyssey/rewards""}}",,,domestic,
0,"A 300-page 5e setting inside a living, comatose creature the size of a country │ Osmosis Jones Meets Annihilation Meets Bloodborne","{""id"":34,""name"":""Tabletop Games"",""analytics_name"":""Tabletop Games"",""slug"":""games/tabletop games"",""position"":7,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}}}",,US,the United States,2025-11-16 10:13:13,"{""id"":853493453,""name"":""Baroque Publishing"",""slug"":""baroque"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":true,""backing_action_count"":1,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/047/380/887/8ace6571e89fd5b000087e15b5c5d295_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1732442281&width=40&sig=KRWz3M0FS6srsF%2B%2Bi73m17UXBmP7TbXWBCacjVykl%2BE%3D"",""small"":""https://i.kickstarter.com/assets/047/380/887/8ace6571e89fd5b000087e15b5c5d295_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1732442281&width=80&sig=w4S6OrWLY4hbErqsBspWVcdZCysPdCc6bzuDy3fgRdU%3D"",""medium"":""https://i.kickstarter.com/assets/047/380/887/8ace6571e89fd5b000087e15b5c5d295_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1732442281&width=160&sig=qWWZPDf0XpgLrORIMoWYWywITdi3ucWdpdbnNVwCiXA%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/baroque""},""api"":{""user"":""https://api.kickstarter.com/v1/users/853493453?signature=1786610996.1aa1066222d39d34e603c2b4b19ac46824362534""}}}",USD,$,True,USD,1970-01-01 00:00:00,False,1.0,5000.0,1255015127,,False,False,,True,1970-01-01,,VISCERA: Life Inside a Behemoth - 5e Setting,0.0,"{""key"":""assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png"",""full"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1782542321&width=560&sig=Op7BtBhlqJGV2xdsZr2RDXHt1d%2FNI5JFT0vpQDvSUEc%3D"",""ed"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1782542321&width=352&sig=yQRkT6ZH%2BgKjrETjWHmjcAhcmrhHE99eJ%2FKAZhRmmKM%3D"",""med"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1782542321&width=272&sig=1dfM6kOc1u0LlgVRCtLZedGs6oWUkKPRq2UOzSs7Z%2BY%3D"",""little"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1782542321&width=208&sig=2ZxNyLkPPXXhxNuCfNDJki11XIR0qpY2sS2x4OMSBoI%3D"",""small"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1782542321&width=160&sig=YRNaDAQa9ix3miUTjDBipvWZXZ7FSrZv0qUhjbbzpF8%3D"",""thumb"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1782542321&width=48&sig=D%2BFcca8ivxU9mP4UyawKpuHZ1aqRGk8PUTKVOZlrhEE%3D"",""1024x576"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1782542321&width=1024&sig=Xc%2BpHLCppFMTV9zFEzAM7svFDlF0R2jkSKAolh5brPo%3D"",""1536x864"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1782542321&width=1552&sig=cLnQZbyYg7RtLAKGtXGk5V%2BpF4Ne5rUjVUpvwiQU%2Fdo%3D""}",0.0,True,"{""id"":5287263,""project_id"":5287263,""state"":""inactive"",""state_changed_at"":1763287993,""name"":""VISCERA: Life Inside a Behemoth - 5e Setting"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1782542321&width=1552&sig=cLnQZbyYg7RtLAKGtXGk5V%2BpF4Ne5rUjVUpvwiQU%2Fdo%3D"",""baseball_card"":""https://i.kickstarter.com/assets/054/251/937/26eef65f32f6f544da738d781a7a5583_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1782542321&width=560&sig=Op7BtBhlqJGV2xdsZr2RDXHt1d%2FNI5JFT0vpQDvSUEc%3D""}}}",kaiju-crawl,https://www.kickstarter.com/discover/categories/games/tabletop%20games?sort=magic&agg_fields=state&category_id%5B%5D=34&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge,False,False,started,2025-11-16 10:13:13,0.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/baroque/kaiju-crawl"",""rewards"":""https://www.kickstarter.com/projects/baroque/kaiju-crawl/rewards""}}",,,domestic,
0,"An unexpected twist on the classic memory game; inspired by the film, 'The Sound of Music'. You better beware, be canny and careful...","{""id"":34,""name"":""Tabletop Games"",""analytics_name"":""Tabletop Games"",""slug"":""games/tabletop games"",""position"":7,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}}}",,CA,Canada,2024-06-04 01:02:39,"{""id"":1407238990,""name"":""The Edelweiss Game Company"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/045/412/967/2f9f15da6c2754ba0f61ac296b6cdeb9_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1718563591&width=40&sig=hfKav5qoN%2BjZu0dGKpzu30jtKofAjlumhJXY%2FEEH%2Be0%3D"",""small"":""https://i.kickstarter.com/assets/045/412/967/2f9f15da6c2754ba0f61ac296b6cdeb9_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1718563591&width=80&sig=%2Baf4k4%2BvmYtyb7jmx1ravUBh90molKjmCpQpnBuGzsk%3D"",""medium"":""https://i.kickstarter.com/assets/045/412/967/2f9f15da6c2754ba0f61ac296b6cdeb9_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1718563591&width=160&sig=GHzKf3bMc7S%2FTPIf5U1GLnxPF%2BsmQ1oR0FrtKjLeilU%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1407238990""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1407238990?signature=1786611802.a1bda84f01dc31d758832265451e5fd62c1f3386""}}}",CAD,$,True,USD,1970-01-01 00:00:00,False,0.71794828,0.0,1673096413,,False,False,,True,1970-01-01,"{""id"":9807,""name"":""Vancouver"",""slug"":""vancouver-ca"",""short_name"":""Vancouver, Canada"",""displayable_name"":""Vancouver, Canada"",""localized_name"":""Vancouver"",""country"":""CA"",""state"":""BC"",""type"":""Town"",""is_root"":false,""expanded_country"":""Canada"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/vancouver-ca"",""location"":""https://www.kickstarter.com/locations/vancouver-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1786578817.a0990ef9a292456ff2fa263d02f452f049f8fbf8&woe_id=9807""}}}",My Favorite Things: (Not Your Typical) Matching Memory Game,0.0,"{""key"":""assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg"",""full"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1719353391&width=560&sig=Qs%2Fc2rjCeDK9psqf8CEptt4HAn4gHXrpsX1qJE4h42I%3D"",""ed"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1719353391&width=352&sig=c7CMlKK7mucyU86QppEhAtDULtc%2BXLfzzQO1YTN2yVo%3D"",""med"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1719353391&width=272&sig=8KOmwWRa8dxRRjs0LgJIsnKKKoBrIzIgFmF6JXUIC7s%3D"",""little"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1719353391&width=208&sig=sTbdJZ26byJVwv9POsWMiMPnNaoPI8SXnirz2GIBvA4%3D"",""small"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1719353391&width=160&sig=SVfNnlXtRck0FgeRuri12WZpitBQLQC8eBUDhxILV4I%3D"",""thumb"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1719353391&width=48&sig=HaLT5%2BviiG%2BDFUIRbiGZApZGdBRVuVWxdyAFZbS5l9w%3D"",""1024x576"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1719353391&width=1024&sig=GV3lJrv%2FyXxocdO54v7%2BXEg8BO9cThJny7%2BE7jdRlq4%3D"",""1536x864"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1719353391&width=1552&sig=cY%2Fmzhkp7%2BHBs3Wexr443SJy1vPUkg8brc%2Fw7NZQ9gY%3D""}",0.0,True,"{""id"":4890014,""project_id"":4890014,""state"":""inactive"",""state_changed_at"":1717462959,""name"":""My Favorite Things: (Not Your Typical) Matching Memory Game"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1719353391&width=1552&sig=cY%2Fmzhkp7%2BHBs3Wexr443SJy1vPUkg8brc%2Fw7NZQ9gY%3D"",""baseball_card"":""https://i.kickstarter.com/assets/045/519/643/6848f1dbca3a58f3b9df47a16e7634ca_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1719353391&width=560&sig=Qs%2Fc2rjCeDK9psqf8CEptt4HAn4gHXrpsX1qJE4h42I%3D""}}}",my-favorite-things-not-your-typical-matching-memory-game,https://www.kickstarter.com/discover/categories/games/playing%20cards?sort=magic&agg_fields=state&category_id%5B%5D=273&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge,False,False,submitted,2024-06-25 22:29:20,0.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1407238990/my-favorite-things-not-your-typical-matching-memory-game"",""rewards"":""https://www.kickstarter.com/projects/1407238990/my-favorite-things-not-your-typical-matching-memory-game/rewards""}}",,,domestic,
0,"A versatile, 2-in-1 mini bag built for your everyday adventures. Crafted from 100% genuine leather.","{""id"":28,""name"":""Product Design"",""analytics_name"":""Product Design"",""slug"":""design/product design"",""position"":5,""parent_id"":7,""parent_name"":""Design"",""color"":2577151,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/design/product%20design""}}}",,US,the United States,2022-03-31 21:21:30,"{""id"":942711144,""name"":""Kygo Studios"",""slug"":""kygostudios"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/031/086/816/516216e7cbac6154a94fc930c2b301b1_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1665250104&width=40&sig=X9cJE2IPk8Ljq63ek6tl%2FuPpClnhcjQGmrT00TxDsOc%3D"",""small"":""https://i.kickstarter.com/assets/031/086/816/516216e7cbac6154a94fc930c2b301b1_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1665250104&width=80&sig=ZP8oupnCRR90971SVuu4v727YA%2FEMr1OCQenkMqIIhM%3D"",""medium"":""https://i.kickstarter.com/assets/031/086/816/516216e7cbac6154a94fc930c2b301b1_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1665250104&width=160&sig=GvdCF%2B4%2BtJ3DIzBySvAGWQHgsXdkEqn35weygWo%2FLkk%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/kygostudios""},""api"":{""user"":""https://api.kickstarter.com/v1/users/942711144?signature=1786617045.4439ad2ae182021a48598842b21eab90e04be778""}}}",USD,$,True,USD,1970-01-01 00:00:00,False,1.0,0.0,469478171,,False,False,,True,1970-01-01,"{""id"":2487956,""name"":""San Francisco"",""slug"":""san-francisco-ca"",""short_name"":""San Francisco, CA"",""displayable_name"":""San Francisco, CA"",""localized_name"":""San Francisco"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/san-francisco-ca"",""location"":""https://www.kickstarter.com/locations/san-francisco-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1786578752.6672ca9e23610354e4b6176bbedacf44332aa043&woe_id=2487956""}}}",Kygo | City Mini,0.0,"{""key"":""assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png"",""full"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1678991795&width=560&sig=PO0dypQlAaV5eiQOp8lPas99Ph7%2BH6CijwH3xXkg1Gs%3D"",""ed"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1678991795&width=352&sig=zR2hvKUHsM%2BpWgOvfIudklKFKQY11vtTOg9eMcxw8dY%3D"",""med"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1678991795&width=272&sig=mz12ijtX04rsSiBIaSxek1ck%2FPIVMdzAPRYAZw7TQII%3D"",""little"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1678991795&width=208&sig=fdIOstjqfac5ohxn%2FfXV50scdisdoIHyPaTz9KKz%2B%2Fk%3D"",""small"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1678991795&width=160&sig=Ll7YWTtX5xbJY6sxeOf0%2FxAeenljuhuat5rdzXtcHDE%3D"",""thumb"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1678991795&width=48&sig=DDl%2F9Z81aIG2a%2F7jNsauq45JaAxXRZxNFd%2BtTh1ehGs%3D"",""1024x576"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1678991795&width=1024&sig=SnJ4XziHtXvDbUqUnQ%2BXOWvPnEV9GM2Ex%2BhVlUprvmw%3D"",""1536x864"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1678991795&width=1552&sig=WSXhE3r02Q4I4o4fn67SkyD7wnbCTNuGLPbpH3jhD4I%3D""}",0.0,True,"{""id"":4380157,""project_id"":4380157,""state"":""inactive"",""state_changed_at"":1648761690,""name"":""Kygo | City Mini"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1678991795&width=1552&sig=WSXhE3r02Q4I4o4fn67SkyD7wnbCTNuGLPbpH3jhD4I%3D"",""baseball_card"":""https://i.kickstarter.com/assets/040/261/259/ea5270933641c83875efc1a8d50ba6c2_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1678991795&width=560&sig=PO0dypQlAaV5eiQOp8lPas99Ph7%2BH6CijwH3xXkg1Gs%3D""}}}",city-mini,https://www.kickstarter.com/discover/categories/design/product%20design?sort=magic&agg_fields=state&category_id%5B%5D=28&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge,False,False,submitted,2022-10-06 21:39:03,0.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/kygostudios/city-mini"",""rewards"":""https://www.kickstarter.com/projects/kygostudios/city-mini/rewards""}}",,,domestic,
